StockCode,lifetime_weeks,active_weeks,zero_weeks,mean_weekly_quantity,median_weekly_quantity,std_weekly_quantity,max_weekly_quantity,zero_rate_pct,active_rate_pct,positive_mean,positive_std,adi,cv_squared,demand_type
21458,100,30,70,7.56,0.0,31.473355734845327,300.0,70.0,30.0,25.2,54.053230469028705,3.3333333333333335,4.600893997445726,lumpy
22146,60,18,42,23.45,0.0,77.0032852039664,534.0,70.0,30.0,78.16666666666667,126.68963929967735,3.3333333333333335,2.6268726247460443,lumpy
21699,10,3,7,10.8,0.0,22.94340863951998,72.0,70.0,30.0,36.0,31.74901573277509,3.3333333333333335,0.7777777777777778,lumpy
85220,10,3,7,1199.6,0.0,3780.827634262107,11960.0,70.0,30.0,3998.6666666666665,6894.719525356585,3.3333333333333335,2.973054039020009,lumpy
84806B,90,27,63,4.733333333333333,0.0,10.870845454649624,48.0,70.0,30.0,15.777777777777779,14.952060144478503,3.3333333333333335,0.8980704377946985,lumpy
20756,103,31,72,55.58252427184466,0.0,522.2934627776153,5299.0,69.90291262135922,30.09708737864078,184.67741935483872,950.1852235957919,3.3225806451612905,26.472133871843273,lumpy
84609,103,31,72,1.3495145631067962,0.0,3.082870885926889,20.0,69.90291262135922,30.09708737864078,4.483870967741935,4.217985046140202,3.3225806451612905,0.884919690147163,lumpy
84926F,103,31,72,4.650485436893204,0.0,13.916916450404198,96.0,69.90291262135922,30.09708737864078,15.451612903225806,22.046675803360802,3.3225806451612905,2.0358163246034207,lumpy
35004P,53,16,37,1.9622641509433962,0.0,5.3778829983802225,25.0,69.81132075471699,30.188679245283012,6.5,8.294576541331088,3.3125,1.628402366863905,lumpy
22874,56,17,39,2.25,0.0,6.939347624564248,49.0,69.64285714285714,30.35714285714286,7.411764705882353,11.175077312536878,3.2941176470588234,2.2733056185437137,lumpy
21030,102,31,71,2.343137254901961,0.0,4.814366080103567,22.0,69.6078431372549,30.392156862745097,7.709677419354839,5.939660755672256,3.2903225806451615,0.5935411961742032,lumpy
21145,102,31,71,8.392156862745098,0.0,22.41028620913063,145.0,69.6078431372549,30.392156862745097,27.612903225806452,33.799090144908575,3.2903225806451615,1.4982554881066759,lumpy
81952V,102,31,71,4.53921568627451,0.0,15.000113246191288,120.0,69.6078431372549,30.392156862745097,14.935483870967742,24.434859639281704,3.2903225806451615,2.6765853893675553,lumpy
90120B,102,31,71,1.0294117647058822,0.0,2.402374577568896,12.0,69.6078431372549,30.392156862745097,3.3870967741935485,3.343425582192,3.2903225806451615,0.9743794406651548,lumpy
85114c,102,31,71,1.7254901960784315,0.0,3.3512428985750153,17.0,69.6078431372549,30.392156862745097,5.67741935483871,3.824370072523435,3.2903225806451615,0.453751291322314,intermittent
84425A,23,7,16,0.6521739130434783,0.0,1.1524162620801215,4.0,69.56521739130434,30.434782608695656,2.142857142857143,1.0690449676496976,3.2857142857142856,0.2488888888888889,intermittent
84690,36,11,25,0.5555555555555556,0.0,0.9693722399999597,4.0,69.44444444444444,30.555555555555557,1.8181818181818181,0.8738628975053031,3.272727272727273,0.23100000000000007,intermittent
72140F,36,11,25,4.833333333333333,0.0,12.947145300357583,72.0,69.44444444444444,30.555555555555557,15.818181818181818,19.88878167117424,3.272727272727273,1.5808957590170432,lumpy
20663,98,30,68,10.959183673469388,0.0,70.97682478850895,500.0,69.38775510204081,30.612244897959187,35.8,126.21530591919453,3.2666666666666666,12.42962411307065,lumpy
35603C,49,15,34,1.5510204081632653,0.0,3.0893717301540176,13.0,69.38775510204081,30.612244897959187,5.066666666666666,3.6929791819200988,3.2666666666666666,0.5312623664424221,lumpy
35916A,98,30,68,1.316326530612245,0.0,3.2919675399419024,18.0,69.38775510204081,30.612244897959187,4.3,4.793314309427822,3.2666666666666666,1.2426101713880757,lumpy
79323B,62,19,43,3.532258064516129,0.0,8.123468818012967,40.0,69.35483870967742,30.645161290322577,11.526315789473685,11.241631065190136,3.263157894736842,0.9512126751133438,lumpy
84915,88,27,61,2.6363636363636362,0.0,12.14205366009554,100.0,69.31818181818181,30.681818181818187,8.592592592592593,20.98031909132435,3.259259259259259,5.961777131162532,lumpy
21817,101,31,70,15.950495049504951,0.0,36.70432569537922,235.0,69.3069306930693,30.693069306930695,51.96774193548387,50.562491942128894,3.2580645161290325,0.9466495795060931,lumpy
21032,104,32,72,1.8557692307692308,0.0,4.4556460728845,22.0,69.23076923076923,30.769230769230774,6.03125,6.32192485489726,3.25,1.0987123274147217,lumpy
16243B,13,4,9,16.153846153846153,0.0,56.74775495389832,205.0,69.23076923076923,30.769230769230774,52.5,101.67103815738287,3.25,3.750385487528346,lumpy
23613,13,4,9,0.8461538461538461,0.0,1.4632243987255136,4.0,69.23076923076923,30.769230769230774,2.75,1.2583057392117916,3.25,0.20936639118457298,intermittent
21351,104,32,72,10.403846153846153,0.0,36.85672054240787,248.0,69.23076923076923,30.769230769230774,33.8125,60.79815229577824,3.25,3.233152553738183,lumpy
84876D,91,28,63,3.6373626373626373,0.0,8.98086420429136,52.0,69.23076923076923,30.769230769230774,11.821428571428571,12.981621114964293,3.25,1.205918434749862,lumpy
84427B,13,4,9,1.0769230769230769,0.0,3.012793235010175,11.0,69.23076923076923,30.769230769230774,3.5,5.0,3.25,2.0408163265306123,lumpy
84767,13,4,9,14.846153846153847,0.0,51.73465336671696,187.0,69.23076923076923,30.769230769230774,48.25,92.50360353341196,3.25,3.6755528112611517,lumpy
23634,13,4,9,0.3076923076923077,0.0,0.4803844614152614,1.0,69.23076923076923,30.769230769230774,1.0,0.0,3.25,0.0,intermittent
90197B,104,32,72,0.5769230769230769,0.0,1.0766029610645538,5.0,69.23076923076923,30.769230769230774,1.875,1.157026221578126,3.25,0.3807885304659497,intermittent
46000P,91,28,63,2.2527472527472527,0.0,7.015211102539026,61.0,69.23076923076923,30.769230769230774,7.321428571428571,11.205334613902604,3.25,2.3423835018837997,lumpy
21264,104,32,72,3.701923076923077,0.0,8.679716124046074,48.0,69.23076923076923,30.769230769230774,12.03125,12.118991693924844,3.25,1.0146388174037946,lumpy
85095,68,21,47,2.5441176470588234,0.0,5.626254615717098,24.0,69.11764705882354,30.882352941176464,8.238095238095237,7.535945606921284,3.238095238095238,0.8368004276788402,lumpy
90112,55,17,38,1.5272727272727273,0.0,3.4472455212098954,19.0,69.0909090909091,30.909090909090907,4.9411764705882355,4.709970650589213,3.235294117647059,0.908606150793651,lumpy
90175D,103,32,71,0.5048543689320388,0.0,0.9888970525511998,6.0,68.93203883495146,31.067961165048544,1.625,1.157026221578126,3.21875,0.5069669784309981,lumpy
90143,103,32,71,0.7669902912621359,0.0,1.7275386746622594,12.0,68.93203883495146,31.067961165048544,2.46875,2.34155138812408,3.21875,0.8996076931426414,lumpy
85024C,103,32,71,0.941747572815534,0.0,2.14121663564289,16.0,68.93203883495146,31.067961165048544,3.03125,2.9235900930633325,3.21875,0.9302280932120586,lumpy
16202B,61,19,42,17.016393442622952,0.0,79.61312534234513,445.0,68.85245901639344,31.14754098360656,54.63157894736842,137.68934862634146,3.210526315789474,6.352039435718032,lumpy
84927E,77,24,53,6.415584415584416,0.0,30.763251594509995,192.0,68.83116883116882,31.168831168831176,20.583333333333332,53.130615645224545,3.2083333333333335,6.662823090249691,lumpy
82011A,93,29,64,0.6344086021505376,0.0,1.8811706937584463,17.0,68.81720430107526,31.182795698924735,2.0344827586206895,2.9457324898024657,3.206896551724138,2.0964213895842745,lumpy
21339,32,10,22,0.9375,0.0,2.2423705774139147,10.0,68.75,31.25,3.0,3.231786571610886,3.2,1.1604938271604937,lumpy
37348,16,5,11,0.8125,0.0,1.7211914478058503,6.0,68.75,31.25,2.6,2.3021728866442674,3.2,0.784023668639053,lumpy
84360,102,32,70,1.5,0.0,4.2280299932429966,36.0,68.62745098039215,31.372549019607845,4.78125,6.484395039805798,3.1875,1.8393146280931363,lumpy
20670,102,32,70,6.803921568627451,0.0,42.02098467177877,303.0,68.62745098039215,31.372549019607845,21.6875,73.61908829434336,3.1875,11.522902451563612,lumpy
85044,51,16,35,2.3137254901960786,0.0,5.435035220045704,25.0,68.62745098039215,31.372549019607845,7.375,7.6583287994183165,3.1875,1.0783108302212008,lumpy
84858C,70,22,48,4.957142857142857,0.0,20.401360933778673,152.0,68.57142857142857,31.42857142857143,15.772727272727273,34.4797135914823,3.1818181818181817,4.778743401952631,lumpy
72799A,35,11,24,16.8,0.0,61.219374095999065,278.0,68.57142857142857,31.42857142857143,53.45454545454545,102.89447374505944,3.1818181818181817,3.705226988754686,lumpy
21018,54,17,37,3.537037037037037,0.0,8.155824317657238,42.0,68.51851851851852,31.48148148148148,11.235294117647058,11.333189157099083,3.176470588235294,1.0175022614511664,lumpy
84689,73,23,50,4.273972602739726,0.0,18.37968403939871,133.0,68.4931506849315,31.506849315068493,13.565217391304348,31.205806695893983,3.1739130434782608,5.291969248700016,lumpy
20851,73,23,50,4.589041095890411,0.0,33.88904920490063,290.0,68.4931506849315,31.506849315068493,14.565217391304348,60.05590281105258,3.1739130434782608,17.001117074059824,lumpy
37509,38,12,26,0.7368421052631579,0.0,1.3086863751294664,5.0,68.42105263157895,31.578947368421055,2.3333333333333335,1.3026778945578594,3.1666666666666665,0.3116883116883118,intermittent
16245A,19,6,13,0.5789473684210527,0.0,1.1212983285105118,4.0,68.42105263157895,31.578947368421055,1.8333333333333333,1.3291601358251257,3.1666666666666665,0.5256198347107438,lumpy
23038,19,6,13,2.1578947368421053,0.0,4.438007033877768,12.0,68.42105263157895,31.578947368421055,6.833333333333333,5.706721183540218,3.1666666666666665,0.697441998810232,lumpy
20898,98,31,67,3.326530612244898,0.0,15.233424664681188,147.0,68.36734693877551,31.632653061224488,10.516129032258064,25.926654196973864,3.161290322580645,6.078286097833316,lumpy
72815,60,19,41,3.9833333333333334,0.0,8.363544108599966,40.0,68.33333333333333,31.66666666666667,12.578947368421053,10.730619685293547,3.1578947368421053,0.7277144618927852,lumpy
21413,101,32,69,31.306930693069308,0.0,295.6627045325215,2973.0,68.31683168316832,31.683168316831683,98.8125,524.5025561916862,3.15625,28.175487796302193,lumpy
21275,101,32,69,2.4653465346534653,0.0,10.34849202196692,72.0,68.31683168316832,31.683168316831683,7.78125,17.399915415070645,3.15625,5.000293959878901,lumpy
85197,82,26,56,20.341463414634145,0.0,155.51159851247763,1407.0,68.29268292682927,31.707317073170728,64.15384615384616,274.64984140649955,3.1538461538461537,18.327925400686635,lumpy
84358,82,26,56,1.329268292682927,0.0,5.818350871630378,52.0,68.29268292682927,31.707317073170728,4.1923076923076925,9.859084057940601,3.1538461538461537,5.530531100075753,lumpy
90184B,104,33,71,0.6153846153846154,0.0,1.22520212168618,7.0,68.26923076923077,31.730769230769226,1.9393939393939394,1.4777388541999297,3.1515151515151514,0.5805816650390624,lumpy
35953,104,33,71,34.28846153846154,0.0,100.48490908066724,637.0,68.26923076923077,31.730769230769226,108.06060606060606,155.81859231850737,3.1515151515151514,2.079235852826076,lumpy
85135A,104,33,71,0.8461538461538461,0.0,2.1350938715146084,15.0,68.26923076923077,31.730769230769226,2.6666666666666665,3.1091263510296048,3.1515151515151514,1.3593750000000002,lumpy
37330,63,20,43,8.206349206349206,0.0,18.51081526076103,96.0,68.25396825396825,31.746031746031747,25.85,25.25923489277577,3.15,0.9548151212633829,lumpy
21757,63,20,43,1.2698412698412698,0.0,2.404339820906845,11.0,68.25396825396825,31.746031746031747,4.0,2.7144835701531846,3.15,0.46052631578947373,intermittent
84925C,22,7,15,1.0454545454545454,0.0,2.170742087886355,8.0,68.18181818181819,31.818181818181813,3.2857142857142856,2.811540841738193,3.142857142857143,0.7321991178323882,lumpy
84985a,22,7,15,0.45454545454545453,0.0,0.7385489458759964,2.0,68.18181818181819,31.818181818181813,1.4285714285714286,0.5345224838248488,3.142857142857143,0.14,intermittent
85189,66,21,45,17.818181818181817,0.0,51.04233810985034,312.0,68.18181818181819,31.818181818181813,56.0,78.88092291549331,3.142857142857143,1.9841198979591832,lumpy
90010B,69,22,47,0.8840579710144928,0.0,1.9061528230509837,12.0,68.1159420289855,31.8840579710145,2.772727272727273,2.505837340934319,3.1363636363636362,0.8167543287134794,lumpy
90214B,94,30,64,0.6702127659574468,0.0,1.8572050793953943,16.0,68.08510638297872,31.914893617021278,2.1,2.820491519893847,3.1333333333333333,1.8038939713816562,lumpy
84531A,72,23,49,2.6527777777777777,0.0,7.318045845181299,47.0,68.05555555555556,31.944444444444443,8.304347826086957,11.12505273780634,3.130434782608696,1.7947050893242065,lumpy
72225C,103,33,70,18.699029126213592,0.0,68.85361496076885,672.0,67.96116504854369,32.03883495145631,58.36363636363637,112.80093588425424,3.121212121212121,3.7354310116846694,lumpy
90082D,103,33,70,0.970873786407767,0.0,1.9476295832929518,8.0,67.96116504854369,32.03883495145631,3.0303030303030303,2.3780881039824897,3.121212121212121,0.6158625000000003,lumpy
90059A,103,33,70,0.883495145631068,0.0,1.761800387492397,9.0,67.96116504854369,32.03883495145631,2.757575757575758,2.1364442280092266,3.121212121212121,0.6002445356840962,lumpy
17012E,53,17,36,4.962264150943396,0.0,26.55687819361344,192.0,67.9245283018868,32.075471698113205,15.470588235294118,46.036829885238106,3.1176470588235294,8.85517536757796,lumpy
84509c,87,28,59,0.7126436781609196,0.0,1.2095361976472105,5.0,67.816091954023,32.183908045977006,2.2142857142857144,1.1007452982594164,3.107142857142857,0.24711912745211387,intermittent
48103,31,10,21,1.1290322580645162,0.0,3.593901644766877,20.0,67.74193548387096,32.25806451612904,3.5,5.816642788871716,3.1,2.7619047619047623,lumpy
20662,99,32,67,7.343434343434343,0.0,42.58488800084032,302.0,67.67676767676768,32.32323232323232,22.71875,73.29623251991131,3.09375,10.4086508147171,lumpy
20901,102,33,69,0.8137254901960784,0.0,1.6574487860424882,10.0,67.6470588235294,32.352941176470594,2.515151515151515,2.063389385834811,3.090909090909091,0.6730294672666572,lumpy
79030A,34,11,23,4.5588235294117645,0.0,8.620592598875858,26.0,67.6470588235294,32.352941176470594,14.090909090909092,9.873748482258856,3.090909090909091,0.4910052029136315,lumpy
90214G,102,33,69,0.7352941176470589,0.0,1.717276629302691,12.0,67.6470588235294,32.352941176470594,2.272727272727273,2.388419028258118,3.090909090909091,1.1043999999999994,lumpy
20660,34,11,23,1.7352941176470589,0.0,4.685948198276848,24.0,67.6470588235294,32.352941176470594,5.363636363636363,7.145246353663774,3.090909090909091,1.7746624533180124,lumpy
90161A,102,33,69,0.5980392156862745,0.0,1.366210368400171,11.0,67.6470588235294,32.352941176470594,1.8484848484848484,1.8728523053288955,3.090909090909091,1.0265385649019083,lumpy
84856S,68,22,46,6.867647058823529,0.0,27.21550502533475,192.0,67.6470588235294,32.352941176470594,21.227272727272727,45.2084398127499,3.090909090909091,4.535765979332597,lumpy
21631,102,33,69,2.1666666666666665,0.0,7.440966791935029,44.0,67.6470588235294,32.352941176470594,6.696969696969697,11.977804599771321,3.090909090909091,3.1988787596486556,lumpy
90002C,37,12,25,0.8378378378378378,0.0,1.5368350145223337,6.0,67.56756756756756,32.432432432432435,2.5833333333333335,1.6764862244009227,3.0833333333333335,0.4211522088733327,intermittent
72529W,43,14,29,9.790697674418604,0.0,26.469711477311897,130.0,67.44186046511628,32.55813953488372,30.071428571428573,40.08541704087235,3.0714285714285716,1.776906975421992,lumpy
84826,101,33,68,15.663366336633663,0.0,43.011458293743736,300.0,67.32673267326733,32.67326732673267,47.93939393939394,64.69589409012919,3.0606060606060606,1.821244946506287,lumpy
90014A,101,33,68,0.5247524752475248,0.0,1.073257279555472,7.0,67.32673267326733,32.67326732673267,1.606060606060606,1.3448836831533504,3.0606060606060606,0.7012059451762194,lumpy
35964,104,34,70,11.038461538461538,0.0,31.354510081717525,160.0,67.3076923076923,32.69230769230769,33.76470588235294,47.72716577528123,3.0588235294117645,1.9980453811506749,lumpy
85106,104,34,70,11.442307692307692,0.0,52.7074407383432,504.0,67.3076923076923,32.69230769230769,35.0,88.43898770030412,3.0588235294117645,6.38486085343228,lumpy
20782,104,34,70,1.3653846153846154,0.0,3.0658079671452843,17.0,67.3076923076923,32.69230769230769,4.176470588235294,4.152185173042015,3.0588235294117645,0.9884041766604748,lumpy
84600,104,34,70,1.0096153846153846,0.0,2.3337756080006664,17.0,67.3076923076923,32.69230769230769,3.088235294117647,3.2227190388808427,3.0588235294117645,1.088990586133443,lumpy
21804,104,34,70,5.480769230769231,0.0,11.577498069032941,59.0,67.3076923076923,32.69230769230769,16.764705882352942,14.9485153281834,3.0588235294117645,0.7950679463144835,lumpy
35649,104,34,70,17.490384615384617,0.0,169.367240169311,1728.0,67.3076923076923,32.69230769230769,53.5,295.88493361337936,3.0588235294117645,30.58708845816889,lumpy
21736,70,23,47,2.7285714285714286,0.0,5.825783342417999,36.0,67.14285714285714,32.85714285714286,8.304347826086957,7.618367652699599,3.0434782608695654,0.8416136918096843,lumpy
21336,82,27,55,22.21951219512195,0.0,134.17503073908046,866.0,67.07317073170732,32.92682926829268,67.48148148148148,230.03099630106212,3.037037037037037,11.619929788497942,lumpy
20666,85,28,57,10.717647058823529,0.0,60.93314286297455,401.0,67.05882352941177,32.94117647058823,32.535714285714285,103.99482969443532,3.0357142857142856,10.216515654970644,lumpy
85039a,94,31,63,0.6702127659574468,0.0,1.4171628318151337,10.0,67.02127659574468,32.97872340425532,2.032258064516129,1.8345548227974715,3.032258064516129,0.814898799025783,lumpy
16156L,100,33,67,9.5,0.0,14.983155525287373,75.0,67.0,33.0,28.78787878787879,11.041845338748795,3.0303030303030303,0.14711738227146812,intermittent
90184C,103,34,69,0.6699029126213593,0.0,1.4238056536975958,8.0,66.99029126213593,33.009708737864074,2.0294117647058822,1.8502300285762512,3.0294117647058822,0.8312106572976136,lumpy
90130B,103,34,69,0.5922330097087378,0.0,1.1413519091271997,6.0,66.99029126213593,33.009708737864074,1.7941176470588236,1.3434332265596973,3.0294117647058822,0.560699714153087,lumpy
21025,103,34,69,2.7766990291262137,0.0,5.6602016849588335,31.0,66.99029126213593,33.009708737864074,8.411764705882353,7.084415876174644,3.0294117647058822,0.7093063749134948,lumpy
85104,103,34,69,3.174757281553398,0.0,15.01465113530847,144.0,66.99029126213593,33.009708737864074,9.617647058823529,25.15890673768028,3.0294117647058822,6.842989273256087,lumpy
21368,103,34,69,1.8349514563106797,0.0,6.219982169097828,48.0,66.99029126213593,33.009708737864074,5.5588235294117645,9.912316111544625,3.0294117647058822,3.179688036830894,lumpy
72131,103,34,69,7.262135922330097,0.0,26.53889530520363,184.0,66.99029126213593,33.009708737864074,22.0,42.92911705252148,3.0294117647058822,3.807663410969195,lumpy
90192,103,34,69,0.8640776699029126,0.0,1.7152633347779966,9.0,66.99029126213593,33.009708737864074,2.6176470588235294,2.0891451910371166,3.0294117647058822,0.6369642645365405,lumpy
22340,103,34,69,16.398058252427184,0.0,41.59499871091811,226.0,66.99029126213593,33.009708737864074,49.6764705882353,60.36942864098105,3.0294117647058822,1.4768373454995807,lumpy
21376,103,34,69,1.7378640776699028,0.0,5.660252133663139,48.0,66.99029126213593,33.009708737864074,5.264705882352941,8.938540398539796,3.0294117647058822,2.8826040120943524,lumpy
21372,103,34,69,1.4854368932038835,0.0,3.942886564956661,24.0,66.99029126213593,33.009708737864074,4.5,5.8374444387726365,3.0294117647058822,1.6827534605312384,lumpy
21146,48,16,32,14.4375,0.0,31.527027412155565,156.0,66.66666666666667,33.33333333333333,43.3125,42.194342037766155,3.0,0.9490343550949613,lumpy
90214H,102,34,68,0.6568627450980392,0.0,1.270340236947658,8.0,66.66666666666667,33.33333333333333,1.9705882352941178,1.507261094545376,3.0,0.5850395242241978,lumpy
18096c,6,2,4,1.0,0.0,1.6733200530681511,4.0,66.66666666666667,33.33333333333333,3.0,1.4142135623730951,3.0,0.22222222222222227,intermittent
84942,6,2,4,0.5,0.0,0.8366600265340756,2.0,66.66666666666667,33.33333333333333,1.5,0.7071067811865476,3.0,0.22222222222222227,intermittent
84582,15,5,10,0.7333333333333333,0.0,1.162919151265879,3.0,66.66666666666667,33.33333333333333,2.2,0.8366600265340756,3.0,0.14462809917355368,intermittent
20952,51,17,34,6.450980392156863,0.0,34.662552546222095,248.0,66.66666666666667,33.33333333333333,19.352941176470587,59.070869699529766,3.0,9.316499755175952,lumpy
23619,6,2,4,0.6666666666666666,0.0,1.2110601416389968,3.0,66.66666666666667,33.33333333333333,2.0,1.4142135623730951,3.0,0.5000000000000001,lumpy
18097B,6,2,4,1.0,0.0,1.5491933384829668,3.0,66.66666666666667,33.33333333333333,3.0,0.0,3.0,0.0,intermittent
85124c,6,2,4,0.5,0.0,0.8366600265340756,2.0,66.66666666666667,33.33333333333333,1.5,0.7071067811865476,3.0,0.22222222222222227,intermittent
84933A,9,3,6,13.555555555555555,0.0,31.90262963734773,96.0,66.66666666666667,33.33333333333333,40.666666666666664,49.16638417997945,3.0,1.4617038430529434,lumpy
72801E,39,13,26,18.846153846153847,0.0,92.28175917765698,576.0,66.66666666666667,33.33333333333333,56.53846153846154,157.03004775340258,3.0,7.713963009239977,lumpy
85231g,18,6,12,0.3333333333333333,0.0,0.48507125007266594,1.0,66.66666666666667,33.33333333333333,1.0,0.0,3.0,0.0,intermittent
21350,48,16,32,4.604166666666667,0.0,11.203608049790626,67.0,66.66666666666667,33.33333333333333,13.8125,16.050830715781245,3.0,1.3503627416856057,lumpy
20850,45,15,30,18.22222222222222,0.0,104.07621527447367,700.0,66.66666666666667,33.33333333333333,54.666666666666664,178.62917161645504,3.0,10.677254185433839,lumpy
84925F,81,27,54,8.814814814814815,0.0,37.230065508642035,240.0,66.66666666666667,33.33333333333333,26.444444444444443,61.487543036927,3.0,5.406365261036544,lumpy
17027A,6,2,4,38.0,0.0,61.851434906556534,144.0,66.66666666666667,33.33333333333333,114.0,42.42640687119285,3.0,0.13850415512465375,intermittent
72818,99,33,66,23.95959595959596,0.0,83.2634029404446,624.0,66.66666666666667,33.33333333333333,71.87878787878788,132.96492901695862,3.0,3.42194261669662,lumpy
90139,15,5,10,1.2,0.0,1.820517979665599,5.0,66.66666666666667,33.33333333333333,3.6,0.8944271909999159,3.0,0.06172839506172839,intermittent
23625,12,4,8,0.75,0.0,1.4847711791873701,5.0,66.66666666666667,33.33333333333333,2.25,1.8929694486000912,3.0,0.7078189300411523,lumpy
21511,6,2,4,6.666666666666667,0.0,10.633281086601006,24.0,66.66666666666667,33.33333333333333,20.0,5.656854249492381,3.0,0.08,intermittent
90060C,6,2,4,0.3333333333333333,0.0,0.5163977794943223,1.0,66.66666666666667,33.33333333333333,1.0,0.0,3.0,0.0,intermittent
84925E,6,2,4,12.333333333333334,0.0,29.241522988152767,72.0,66.66666666666667,33.33333333333333,37.0,49.49747468305833,3.0,1.789627465303141,lumpy
21298,12,4,8,4.333333333333333,0.0,10.637270098644443,36.0,66.66666666666667,33.33333333333333,13.0,16.268579122549905,3.0,1.566074950690335,lumpy
72606A,39,13,26,5.794871794871795,0.0,17.151307280510697,102.0,66.66666666666667,33.33333333333333,17.384615384615383,26.706860733834112,3.0,2.3600190565692962,lumpy
85218,6,2,4,332.0,0.0,801.530535912388,1968.0,66.66666666666667,33.33333333333333,996.0,1374.6155826266483,3.0,1.9047757294237189,lumpy
85040b,9,3,6,0.7777777777777778,0.0,1.3944333775567925,4.0,66.66666666666667,33.33333333333333,2.3333333333333335,1.5275252316519465,3.0,0.4285714285714285,intermittent
20688,15,5,10,30.866666666666667,0.0,107.88477098054113,420.0,66.66666666666667,33.33333333333333,92.6,183.27929506630036,3.0,3.91746241294217,lumpy
35233,24,8,16,0.4166666666666667,0.0,0.6538625481582945,2.0,66.66666666666667,33.33333333333333,1.25,0.4629100498862757,3.0,0.13714285714285715,intermittent
85188B,63,21,42,11.873015873015873,0.0,26.35213896165893,128.0,66.66666666666667,33.33333333333333,35.61904761904762,35.561884357379306,3.0,0.9967928736881237,lumpy
84570B,6,2,4,0.6666666666666666,0.0,1.2110601416389968,3.0,66.66666666666667,33.33333333333333,2.0,1.4142135623730951,3.0,0.5000000000000001,lumpy
90013E,6,2,4,0.3333333333333333,0.0,0.5163977794943223,1.0,66.66666666666667,33.33333333333333,1.0,0.0,3.0,0.0,intermittent
47481,104,35,69,3.125,0.0,14.601294995101656,145.0,66.34615384615384,33.65384615384616,9.285714285714286,24.22756260782265,2.9714285714285715,6.8075182735816195,lumpy
21367,104,35,69,1.9038461538461537,0.0,6.135238390806333,48.0,66.34615384615384,33.65384615384616,5.6571428571428575,9.600682748830808,2.9714285714285715,2.880115774500801,lumpy
72780,104,35,69,4.788461538461538,0.0,11.394661564665432,96.0,66.34615384615384,33.65384615384616,14.228571428571428,15.970719005298996,2.9714285714285715,1.2598717572866476,lumpy
85180B,104,35,69,3.394230769230769,0.0,13.222823949102054,108.0,66.34615384615384,33.65384615384616,10.085714285714285,21.452233434487216,2.9714285714285715,4.5240948982535025,lumpy
90214N,104,35,69,0.5961538461538461,0.0,1.4381705663944444,12.0,66.34615384615384,33.65384615384616,1.7714285714285714,2.0304406112049307,2.9714285714285715,1.3138122054232724,lumpy
22337,104,35,69,20.08653846153846,0.0,52.586334113286824,302.0,66.34615384615384,33.65384615384616,59.68571428571428,77.09916129419896,2.9714285714285715,1.6686241165982179,lumpy
21132,101,34,67,0.900990099009901,0.0,1.9105232293539354,13.0,66.33663366336634,33.66336633663366,2.676470588235294,2.4829184713704096,2.9705882352941178,0.860597278179696,lumpy
84665,101,34,67,2.237623762376238,0.0,4.578533640482474,26.0,66.33663366336634,33.66336633663366,6.647058823529412,5.772885171953115,2.9705882352941178,0.754269929303213,lumpy
84927A,80,27,53,2.825,0.0,11.399283788294595,72.0,66.25,33.75,8.37037037037037,18.617915582222967,2.962962962962963,4.947351458158884,lumpy
90002D,74,25,49,1.3783783783783783,0.0,5.985605341728049,51.0,66.21621621621621,33.78378378378379,4.08,9.87387124350593,2.96,5.8567217736767905,lumpy
84559a,74,25,49,0.7702702702702703,0.0,1.4855218841939368,7.0,66.21621621621621,33.78378378378379,2.28,1.7682382946499793,2.96,0.6014671180876169,lumpy
35922,68,23,45,1.4264705882352942,0.0,3.2059467899541874,20.0,66.17647058823529,33.82352941176471,4.217391304347826,4.358445529180105,2.9565217391304346,1.0680103189402799,lumpy
21087,65,22,43,4.0,0.0,8.902246907382429,41.0,66.15384615384616,33.84615384615384,11.818181818181818,12.030264865216923,2.9545454545454546,1.0362130177514794,lumpy
84218,62,21,41,4.209677419354839,0.0,10.628043782763328,67.0,66.12903225806451,33.87096774193549,12.428571428571429,15.403153665958891,2.9523809523809526,1.5359492667459371,lumpy
35607A,59,20,39,9.389830508474576,0.0,22.037598709190824,122.0,66.10169491525424,33.89830508474576,27.7,30.800034176331007,2.95,1.2363540581307695,lumpy
22803,56,19,37,1.0535714285714286,0.0,2.824693984115111,18.0,66.07142857142857,33.92857142857143,3.1052631578947367,4.201781855383966,2.9473684210526314,1.8309234255801343,lumpy
22888,56,19,37,1.3928571428571428,0.0,4.8642613993327855,28.0,66.07142857142857,33.92857142857143,4.105263157894737,7.780993487281865,2.9473684210526314,3.592428227043611,lumpy
85180A,103,35,68,5.980582524271845,0.0,20.032806711875843,138.0,66.01941747572816,33.98058252427184,17.6,31.518621946585238,2.942857142857143,3.2070749270782684,lumpy
21815,103,35,68,6.504854368932039,0.0,14.302662433080853,74.0,66.01941747572816,33.98058252427184,19.142857142857142,19.095954078937083,2.942857142857143,0.9951056831732468,lumpy
35637A,103,35,68,5.349514563106796,0.0,25.424902389719147,240.0,66.01941747572816,33.98058252427184,15.742857142857142,42.08139372072878,2.942857142857143,7.145179131201031,lumpy
21808,103,35,68,9.631067961165048,0.0,29.21119523880613,184.0,66.01941747572816,33.98058252427184,28.34285714285714,44.87691851192604,2.942857142857143,2.507025786462478,lumpy
